"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"06-Mar-2025","EQ","1,227.95","1,227.95","1,209.00","1,215.70","1,219.80","1,218.05","1,217.04","1,362.35","1,048.10","1,19,49,475","14,54,30,33,343.20","2,50,155"
"05-Mar-2025","EQ","1,217.00","1,225.95","1,211.30","1,210.40","1,215.00","1,215.70","1,216.73","1,362.35","1,048.10","90,52,846","11,01,48,65,217.65","1,99,811"
"04-Mar-2025","EQ","1,207.15","1,216.65","1,206.25","1,206.20","1,212.80","1,210.40","1,210.78","1,362.35","1,048.10","95,74,490","11,59,26,01,922.90","1,69,550"
"03-Mar-2025","EQ","1,210.50","1,217.00","1,204.15","1,204.10","1,208.70","1,206.20","1,209.49","1,362.35","1,048.10","81,58,881","9,86,80,73,967.35","2,08,311"
"28-Feb-2025","EQ","1,216.00","1,225.00","1,200.10","1,222.45","1,201.10","1,204.10","1,208.91","1,362.35","1,038.50","2,02,15,075","24,43,82,00,772.65","2,68,866"
"27-Feb-2025","EQ","1,225.15","1,234.85","1,218.45","1,224.15","1,220.00","1,222.45","1,226.56","1,362.35","1,038.50","1,20,08,162","14,72,87,53,125.00","2,34,248"
"25-Feb-2025","EQ","1,226.60","1,231.65","1,221.00","1,218.35","1,225.80","1,224.15","1,225.00","1,362.35","1,038.50","1,10,59,417","13,54,77,35,420.80","1,99,168"
"24-Feb-2025","EQ","1,226.70","1,231.90","1,210.25","1,232.95","1,219.70","1,218.35","1,217.57","1,362.35","1,038.50","1,15,22,480","14,02,93,88,111.95","2,06,398"
"21-Feb-2025","EQ","1,241.10","1,244.70","1,224.55","1,249.95","1,232.00","1,232.95","1,233.19","1,362.35","1,023.35","77,86,428","9,60,21,12,287.65","1,78,759"
"20-Feb-2025","EQ","1,255.35","1,264.00","1,246.75","1,261.65","1,248.15","1,249.95","1,252.30","1,362.35","1,023.35","83,98,849","10,51,78,47,931.90","2,04,041"
"19-Feb-2025","EQ","1,234.85","1,264.45","1,230.25","1,243.05","1,261.50","1,261.65","1,253.91","1,362.35","1,023.35","1,06,83,412","13,39,60,72,372.50","1,64,771"
"18-Feb-2025","EQ","1,252.90","1,257.60","1,237.05","1,251.15","1,242.55","1,243.05","1,242.37","1,362.35","1,023.35","81,35,042","10,10,67,08,536.60","2,57,996"
"17-Feb-2025","EQ","1,251.15","1,258.15","1,233.25","1,260.10","1,251.65","1,251.15","1,244.89","1,362.35","1,023.35","83,86,151","10,43,98,44,806.35","2,94,062"
"14-Feb-2025","EQ","1,252.10","1,263.50","1,244.45","1,248.90","1,259.00","1,260.10","1,254.48","1,362.35","985.25","1,03,68,438","13,00,69,59,974.75","2,89,728"
"13-Feb-2025","EQ","1,252.55","1,266.00","1,245.90","1,251.80","1,248.50","1,248.90","1,254.61","1,362.35","985.25","72,63,785","9,11,32,47,793.40","2,61,567"
"12-Feb-2025","EQ","1,257.20","1,269.75","1,244.65","1,252.75","1,252.85","1,251.80","1,252.33","1,362.35","985.25","88,09,352","11,03,22,00,057.65","3,20,587"
"11-Feb-2025","EQ","1,255.85","1,261.85","1,248.40","1,262.60","1,248.55","1,252.75","1,254.67","1,362.35","985.25","65,86,627","8,26,40,43,638.70","1,74,408"
"10-Feb-2025","EQ","1,257.20","1,265.00","1,249.35","1,256.90","1,259.60","1,262.60","1,257.56","1,362.35","985.25","57,40,361","7,21,88,36,541.20","1,80,650"
"07-Feb-2025","EQ","1,272.00","1,275.00","1,249.55","1,272.40","1,257.00","1,256.90","1,258.99","1,362.35","985.25","73,82,039","9,29,38,77,445.05","1,91,355"
"06-Feb-2025","EQ","1,275.00","1,279.00","1,263.20","1,267.70","1,272.00","1,272.40","1,270.57","1,362.35","985.25","83,96,554","10,66,84,40,486.05","2,26,596"
"05-Feb-2025","EQ","1,270.20","1,277.75","1,265.15","1,268.20","1,268.20","1,267.70","1,270.65","1,362.35","985.25","68,40,709","8,69,21,68,613.10","1,83,398"
"04-Feb-2025","EQ","1,262.80","1,280.50","1,260.00","1,253.00","1,266.75","1,268.20","1,270.45","1,362.35","985.25","1,48,39,077","18,85,23,69,674.65","2,59,371"
"03-Feb-2025","EQ","1,246.85","1,260.00","1,237.80","1,255.55","1,252.95","1,253.00","1,250.06","1,362.35","985.25","61,76,831","7,72,14,38,599.85","1,65,087"
"01-Feb-2025","EQ","1,251.15","1,261.35","1,233.80","1,252.80","1,254.50","1,255.55","1,250.34","1,362.35","985.25","30,11,914","3,76,59,27,780.55","91,971"
"31-Jan-2025","EQ","1,254.50","1,256.00","1,239.10","1,255.60","1,252.95","1,252.80","1,247.43","1,362.35","985.25","1,01,95,417","12,71,80,79,791.90","2,09,906"
"30-Jan-2025","EQ","1,250.00","1,259.85","1,239.50","1,251.65","1,258.55","1,255.60","1,250.26","1,362.35","985.25","1,19,21,041","14,90,43,52,647.05","3,31,765"
"29-Jan-2025","EQ","1,252.00","1,255.80","1,243.05","1,246.90","1,251.40","1,251.65","1,249.62","1,362.35","985.25","76,66,777","9,58,05,25,136.65","2,19,085"
"28-Jan-2025","EQ","1,247.35","1,264.00","1,236.00","1,227.95","1,247.50","1,246.90","1,252.87","1,362.35","985.25","1,80,66,499","22,63,49,05,165.95","3,56,462"
"27-Jan-2025","EQ","1,195.00","1,234.65","1,193.10","1,209.20","1,225.25","1,227.95","1,224.23","1,362.35","985.25","1,61,64,687","19,78,93,27,544.65","3,24,795"
"24-Jan-2025","EQ","1,203.10","1,218.00","1,202.00","1,201.75","1,213.70","1,209.20","1,209.19","1,362.35","985.25","92,16,792","11,14,48,44,611.20","2,21,872"
"23-Jan-2025","EQ","1,197.25","1,207.90","1,186.00","1,200.45","1,202.40","1,201.75","1,201.27","1,362.35","985.25","87,70,650","10,53,58,75,098.80","2,11,991"
"22-Jan-2025","EQ","1,201.00","1,207.50","1,191.80","1,196.15","1,198.60","1,200.45","1,199.65","1,362.35","985.25","1,03,77,123","12,44,89,45,781.30","2,69,148"
