"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"01-Mar-2024","EQ","41.15","41.15","39.76","39.97","39.84","39.81","39.90","41.56","27.56","29,05,176","11,59,28,291.97","15,206"
"29-Feb-2024","EQ","40.14","40.14","39.64","39.97","40.03","39.97","39.84","41.56","27.56","27,89,861","11,11,49,853.99","12,474"
"28-Feb-2024","EQ","40.39","40.39","39.80","40.08","39.87","39.97","40.15","41.56","27.56","32,21,399","12,93,32,218.42","13,045"
"27-Feb-2024","EQ","40.20","40.20","39.85","39.89","40.09","40.08","40.04","41.56","27.56","29,22,186","11,70,18,667.18","10,331"
"26-Feb-2024","EQ","40.80","40.80","39.68","40.30","39.92","39.89","39.85","41.56","27.56","38,11,759","15,18,84,577.78","23,224"
"23-Feb-2024","EQ","41.56","41.56","40.21","40.34","40.31","40.30","40.49","41.56","27.56","32,14,636","13,01,57,641.38","11,113"
"22-Feb-2024","EQ","39.91","40.40","39.68","39.67","40.32","40.34","40.05","41.45","27.56","40,80,251","16,34,06,723.50","12,861"
"21-Feb-2024","EQ","41.45","41.45","39.60","40.26","39.75","39.67","39.92","41.45","27.56","49,84,911","19,89,81,602.43","24,046"
"20-Feb-2024","EQ","40.57","40.57","40.02","40.58","40.30","40.26","40.27","41.00","27.56","40,76,718","16,41,67,933.99","15,988"
"19-Feb-2024","EQ","40.70","41.00","40.30","40.70","40.58","40.58","40.57","41.00","27.56","55,75,408","22,62,11,044.85","16,632"
"16-Feb-2024","EQ","40.40","40.75","40.26","40.20","40.65","40.70","40.52","41.00","27.56","52,14,967","21,12,88,603.31","12,577"
"15-Feb-2024","EQ","41.00","41.00","39.93","40.02","40.22","40.20","40.16","41.00","27.56","52,40,723","21,04,71,298.13","13,345"
"14-Feb-2024","EQ","40.29","40.29","39.49","40.44","40.05","40.02","39.77","41.00","27.56","54,12,853","21,52,87,719.35","22,469"
"13-Feb-2024","EQ","40.37","40.48","39.80","40.19","40.45","40.44","40.16","41.00","27.56","26,83,402","10,77,62,763.37","11,460"
"12-Feb-2024","EQ","40.38","40.52","40.01","40.00","40.19","40.19","40.29","41.00","27.56","52,96,231","21,34,04,134.35","20,445"
"09-Feb-2024","EQ","40.27","40.32","39.73","40.16","40.00","40.00","39.96","41.00","27.56","28,83,902","11,52,36,341.10","14,756"
"08-Feb-2024","EQ","40.90","41.00","39.93","40.09","40.17","40.16","40.17","41.00","27.56","28,97,142","11,63,87,571.24","14,104"
"07-Feb-2024","EQ","40.94","40.94","40.02","40.50","40.05","40.09","40.24","40.94","27.56","56,85,985","22,88,07,740.06","20,506"
"06-Feb-2024","EQ","39.69","40.63","39.36","39.35","40.52","40.50","40.40","40.63","27.56","1,57,36,935","63,58,45,503.76","20,231"
"05-Feb-2024","EQ","39.53","39.91","39.27","39.48","39.45","39.35","39.58","40.00","27.56","36,46,272","14,43,25,517.66","16,665"
"02-Feb-2024","EQ","39.45","39.85","38.84","38.69","39.49","39.48","39.44","40.00","27.56","60,14,295","23,71,76,063.67","14,825"
"01-Feb-2024","EQ","39.50","39.50","38.62","38.78","38.70","38.69","38.85","40.00","27.56","29,21,576","11,34,93,731.13","12,422"
"31-Jan-2024","EQ","38.78","38.84","38.46","38.61","38.71","38.78","38.68","40.00","27.56","22,77,244","8,80,77,582.70","10,814"
"30-Jan-2024","EQ","39.85","39.85","38.55","38.69","38.72","38.61","38.91","40.00","27.56","28,77,183","11,19,63,256.79","11,811"
"29-Jan-2024","EQ","38.84","38.84","38.56","38.68","38.73","38.69","38.70","40.00","27.56","40,66,832","15,73,76,118.22","14,559"
"25-Jan-2024","EQ","39.48","39.48","38.55","39.27","38.80","38.68","38.72","40.00","27.56","47,05,651","18,22,26,085.66","21,655"
"24-Jan-2024","EQ","38.65","39.50","38.60","38.65","39.30","39.27","38.94","40.00","27.56","36,67,414","14,28,16,026.33","11,005"
"23-Jan-2024","EQ","39.00","39.59","38.53","38.89","38.70","38.65","39.05","40.00","27.56","45,78,421","17,87,75,933.84","18,372"
"20-Jan-2024","EQ","39.21","39.45","38.85","39.21","38.92","38.89","39.06","40.00","27.56","27,19,781","10,62,46,813.87","13,425"
"19-Jan-2024","EQ","38.74","39.43","38.74","38.76","39.21","39.21","39.21","40.00","27.56","37,40,394","14,66,58,358.77","12,440"
"18-Jan-2024","EQ","38.95","39.16","38.12","38.98","38.83","38.76","38.52","40.00","27.56","52,98,842","20,41,24,437.06","20,714"
"17-Jan-2024","EQ","38.80","39.16","38.07","38.82","38.82","38.98","38.94","40.00","27.56","71,29,906","27,76,61,819.71","18,290"
"16-Jan-2024","EQ","39.52","39.55","38.65","39.23","38.82","38.82","38.85","40.00","27.56","54,50,878","21,17,86,473.08","22,817"
"15-Jan-2024","EQ","39.01","40.00","39.00","38.54","39.22","39.23","39.52","40.00","27.56","1,72,33,340","68,11,29,400.89","32,138"
"12-Jan-2024","EQ","37.09","38.60","37.09","36.72","38.52","38.54","38.27","38.99","27.56","2,34,89,935","89,89,14,979.62","32,831"
"11-Jan-2024","EQ","36.94","37.07","36.63","36.76","36.85","36.72","36.78","38.99","27.56","32,31,351","11,88,62,596.31","12,189"
"10-Jan-2024","EQ","36.62","36.99","36.00","36.64","36.78","36.76","36.67","38.99","27.56","28,65,648","10,50,96,441.18","12,601"
"09-Jan-2024","EQ","36.85","37.09","36.55","36.51","36.73","36.64","36.90","38.99","27.56","46,91,368","17,31,22,843.67","12,559"
"08-Jan-2024","EQ","36.86","37.14","36.42","36.85","36.50","36.51","36.59","38.99","27.56","34,50,076","12,62,50,813.92","20,563"
"05-Jan-2024","EQ","36.70","37.00","36.42","36.41","36.87","36.85","36.80","38.99","27.56","59,89,750","22,04,15,921.91","15,406"
"04-Jan-2024","EQ","37.50","37.50","36.11","36.43","36.50","36.41","36.39","38.99","27.56","78,46,356","28,55,08,229.10","22,834"
"03-Jan-2024","EQ","37.33","37.33","36.35","37.33","36.55","36.43","36.56","38.99","27.56","1,24,10,567","45,37,63,010.69","47,229"
"02-Jan-2024","EQ","37.98","37.98","37.16","37.68","37.34","37.33","37.34","38.99","27.56","42,72,015","15,95,16,391.78","21,582"
"01-Jan-2024","EQ","38.10","38.10","37.17","37.36","37.63","37.68","37.61","38.99","27.56","44,56,432","16,76,00,396.43","15,304"
