"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"04-Jul-2025","EQ","196.27","196.27","191.30","191.49","191.59","191.59","192.30","221.70","142.11","7,47,594","14,37,59,058.04","10,707"
"03-Jul-2025","EQ","193.24","193.72","190.26","190.20","192.12","191.49","192.33","221.70","142.11","8,02,266","15,43,01,723.91","11,781"
"02-Jul-2025","EQ","193.68","193.68","189.20","192.08","190.60","190.20","191.15","221.70","142.11","11,97,375","22,88,75,842.80","18,876"
"01-Jul-2025","EQ","193.63","197.00","191.35","192.97","192.35","192.08","194.66","221.70","142.11","14,46,579","28,15,89,268.96","22,700"
"30-Jun-2025","EQ","191.24","193.75","188.99","188.99","193.00","192.97","191.32","221.70","142.11","10,41,612","19,92,80,639.41","15,843"
"27-Jun-2025","EQ","189.44","189.49","187.00","187.22","189.00","188.99","188.85","221.70","142.11","5,99,863","11,32,82,029.86","10,160"
"26-Jun-2025","EQ","185.99","187.45","184.37","185.11","187.35","187.22","186.54","221.70","142.11","14,09,270","26,28,88,317.41","8,999"
"25-Jun-2025","EQ","184.50","185.50","183.15","183.62","185.30","185.11","185.11","221.70","142.11","5,22,680","9,67,53,830.46","8,868"
"24-Jun-2025","EQ","184.74","184.74","182.35","182.35","183.67","183.62","183.73","221.70","142.11","5,08,318","9,33,93,748.58","7,520"
"23-Jun-2025","EQ","181.50","182.99","179.11","180.47","182.47","182.35","180.83","221.70","142.11","8,30,018","15,00,94,078.72","12,146"
"20-Jun-2025","EQ","181.74","181.74","180.00","180.12","180.70","180.47","180.64","221.70","142.11","4,00,944","7,24,27,489.42","6,876"
"19-Jun-2025","EQ","177.99","183.44","177.99","182.56","180.09","180.12","180.70","221.70","142.11","7,70,851","13,92,90,415.03","11,211"
"18-Jun-2025","EQ","181.85","182.80","180.72","181.77","182.80","182.56","182.26","221.70","142.11","4,63,063","8,43,96,292.97","7,114"
"17-Jun-2025","EQ","185.14","186.05","181.17","180.63","181.80","181.77","181.89","221.70","142.11","4,33,202","7,87,94,472.10","6,892"
"16-Jun-2025","EQ","181.84","181.84","178.61","180.17","180.64","180.63","180.68","221.70","142.11","10,54,164","19,04,61,320.51","14,191"
"13-Jun-2025","EQ","186.44","186.44","178.52","181.01","180.47","180.17","179.78","221.70","142.11","6,81,091","12,24,46,427.53","11,171"
"12-Jun-2025","EQ","183.00","183.00","180.80","181.98","181.02","181.01","181.36","221.70","142.11","5,33,900","9,68,26,943.66","9,722"
"11-Jun-2025","EQ","181.55","183.20","181.55","182.32","181.99","181.98","182.29","221.70","142.11","8,18,778","14,92,56,503.37","10,732"
"10-Jun-2025","EQ","181.74","182.70","179.16","180.51","182.50","182.32","181.77","221.70","142.11","10,68,609","19,42,43,572.52","11,621"
"09-Jun-2025","EQ","179.36","181.98","179.36","180.32","180.50","180.51","180.83","221.70","142.11","10,29,956","18,62,44,279.98","13,758"
"06-Jun-2025","EQ","182.24","182.24","179.26","180.90","180.30","180.32","180.06","221.70","142.11","7,22,839","13,01,54,886.77","11,852"
"05-Jun-2025","EQ","182.20","182.20","180.13","181.36","181.18","180.90","181.17","221.70","142.11","8,43,968","15,29,05,176.96","10,637"
"04-Jun-2025","EQ","181.99","181.99","180.00","179.56","181.30","181.36","181.17","221.70","142.11","7,61,496","13,79,62,470.78","9,448"
"03-Jun-2025","EQ","179.99","179.99","178.63","178.51","179.58","179.56","179.36","221.70","142.11","5,74,502","10,30,41,961.42","9,038"
"02-Jun-2025","EQ","178.80","179.18","177.20","179.04","178.50","178.51","178.22","221.70","142.11","8,23,726","14,68,04,148.02","16,895"
"30-May-2025","EQ","181.00","181.00","177.88","180.71","179.03","179.04","178.62","221.70","142.11","12,72,712","22,73,33,550.13","13,852"
"29-May-2025","EQ","178.01","181.50","178.00","178.24","180.55","180.71","180.47","221.70","142.11","13,98,177","25,23,24,041.35","10,002"
"28-May-2025","EQ","176.12","179.95","176.12","176.86","178.00","178.24","178.66","221.70","142.11","10,52,964","18,81,27,085.76","9,795"
"27-May-2025","EQ","179.40","179.40","176.11","177.73","176.98","176.86","176.90","221.70","142.11","8,44,041","14,93,10,647.03","10,146"
"26-May-2025","EQ","178.84","178.84","177.11","177.32","178.00","177.73","177.57","221.70","142.11","6,87,772","12,21,24,361.01","11,411"
"23-May-2025","EQ","177.20","179.38","177.10","177.49","177.32","177.32","177.60","221.70","142.11","6,91,970","12,28,93,173.45","8,721"
"22-May-2025","EQ","178.00","178.59","175.71","178.28","177.90","177.49","177.05","221.70","142.11","7,98,766","14,14,22,802.68","10,806"
"21-May-2025","EQ","179.08","179.48","178.00","179.08","178.27","178.28","178.41","221.70","142.11","7,40,233","13,20,65,538.23","9,819"
"20-May-2025","EQ","179.02","180.01","178.80","178.54","178.80","179.08","179.41","221.70","142.11","6,23,960","11,19,44,150.21","8,597"
"19-May-2025","EQ","181.00","182.23","178.01","181.07","178.39","178.54","179.05","221.70","142.11","17,06,284","30,55,07,887.03","23,004"
"16-May-2025","EQ","179.74","182.10","177.37","178.79","181.77","181.07","180.09","221.70","142.11","10,61,363","19,11,43,433.68","11,158"
"15-May-2025","EQ","178.47","180.00","177.30","177.31","179.00","178.79","178.58","221.70","142.11","16,94,877","30,26,69,701.92","13,317"
"14-May-2025","EQ","178.44","178.89","176.01","176.49","177.36","177.31","177.60","221.70","142.11","16,11,952","28,62,85,740.15","11,707"
"13-May-2025","EQ","178.44","178.44","175.05","176.14","176.12","176.49","176.44","221.70","142.11","18,51,313","32,66,40,186.45","13,503"
"12-May-2025","EQ","171.19","176.87","168.15","169.07","176.10","176.14","173.00","221.70","142.11","28,49,952","49,30,36,751.84","20,170"
"09-May-2025","EQ","169.00","170.00","168.00","169.09","169.10","169.07","168.73","221.70","142.10","12,46,019","21,02,42,521.44","10,641"
"08-May-2025","EQ","169.12","170.00","167.32","169.12","169.17","169.09","169.02","221.70","142.10","12,64,074","21,36,51,714.38","9,556"
"07-May-2025","EQ","169.10","170.73","167.58","169.85","169.01","169.12","168.69","221.70","142.10","11,60,622","19,57,81,809.66","12,413"
"06-May-2025","EQ","172.44","172.44","169.02","171.09","169.88","169.85","169.98","221.70","142.10","13,88,194","23,59,69,829.23","13,382"
"05-May-2025","EQ","171.73","171.74","169.21","169.90","171.08","171.09","170.59","221.70","142.10","14,69,240","25,06,32,131.93","16,353"
"02-May-2025","EQ","169.55","171.38","168.48","169.55","169.75","169.90","169.93","221.70","140.72","15,29,718","25,99,47,284.76","16,304"
"30-Apr-2025","EQ","168.50","170.94","168.00","169.49","169.65","169.55","169.08","221.70","140.72","12,32,577","20,84,08,260.32","11,216"
"29-Apr-2025","EQ","167.20","172.33","167.20","170.78","169.45","169.49","169.64","221.70","140.72","16,63,489","28,22,00,558.16","13,692"
"28-Apr-2025","EQ","172.74","172.74","169.40","170.78","170.98","170.78","170.71","221.70","140.72","15,14,562","25,85,43,829.74","15,251"
"25-Apr-2025","EQ","171.44","173.39","168.50","169.36","170.50","170.78","170.33","221.70","138.51","21,86,970","37,25,12,900.90","17,232"
"24-Apr-2025","EQ","171.93","171.94","168.03","170.11","169.65","169.36","170.11","221.70","138.51","21,51,303","36,59,59,970.95","16,784"
"23-Apr-2025","EQ","166.88","170.39","166.45","166.08","170.30","170.11","168.97","221.70","138.51","31,22,039","52,75,33,432.63","17,727"
"22-Apr-2025","EQ","167.49","167.49","163.46","166.43","166.25","166.08","165.22","221.70","138.51","26,14,514","43,19,58,331.92","22,406"
"21-Apr-2025","EQ","167.31","167.32","163.22","165.58","166.75","166.43","165.58","221.70","138.51","22,55,830","37,35,24,102.99","24,202"
"17-Apr-2025","EQ","166.77","166.77","162.45","165.13","166.25","165.58","164.08","221.70","138.51","18,47,824","30,31,87,648.45","20,849"
"16-Apr-2025","EQ","169.85","169.85","164.25","167.95","165.20","165.13","165.53","221.70","138.51","19,99,703","33,10,06,778.84","24,716"
"15-Apr-2025","EQ","172.75","175.11","167.33","167.05","168.19","167.95","169.06","221.70","138.51","28,48,500","48,15,58,463.13","28,623"
"11-Apr-2025","EQ","169.94","172.59","166.15","163.33","167.95","167.05","169.04","221.70","138.51","26,50,776","44,80,77,711.85","26,305"
"09-Apr-2025","EQ","164.87","166.00","159.99","164.25","164.40","163.33","162.19","221.70","138.51","31,46,512","51,03,30,436.07","33,230"
"08-Apr-2025","EQ","168.30","170.79","163.42","163.42","165.00","164.25","166.40","221.70","138.51","29,76,614","49,53,08,117.38","29,335"
