"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"31-Dec-2020","EQ","78.66","79.61","78.66","78.86","79.45","79.51","79.44","79.96","40.05","45,451","36,10,642.93","383"
"30-Dec-2020","EQ","78.70","79.05","78.03","78.65","78.90","78.86","78.70","79.96","40.05","51,544","40,56,644.13","412"
"29-Dec-2020","EQ","79.20","79.50","78.21","78.90","78.83","78.65","78.70","79.96","40.05","84,178","66,24,804.06","562"
"28-Dec-2020","EQ","78.05","79.00","77.90","78.00","78.89","78.90","78.59","79.96","40.05","78,133","61,40,460.83","813"
"24-Dec-2020","EQ","77.60","78.50","76.56","77.42","78.10","78.00","77.81","79.96","40.05","1,63,924","1,27,55,153.21","594"
"23-Dec-2020","EQ","76.30","77.77","73.80","76.29","77.48","77.42","76.39","79.96","40.05","2,02,670","1,54,81,119.32","727"
"22-Dec-2020","EQ","76.50","77.50","73.20","75.54","76.25","76.29","74.78","79.96","40.05","1,25,247","93,66,548.66","773"
"21-Dec-2020","EQ","79.47","79.47","74.50","78.90","76.50","75.54","77.01","79.96","40.05","1,78,497","1,37,45,933.87","1,718"
"18-Dec-2020","EQ","79.96","79.96","77.94","79.34","78.96","78.90","78.72","79.96","40.05","86,498","68,09,248.73","579"
"17-Dec-2020","EQ","79.40","79.93","78.90","79.40","78.93","79.34","79.55","79.93","40.05","52,219","41,54,126.03","658"
"16-Dec-2020","EQ","78.55","79.45","78.54","78.50","79.33","79.40","79.17","79.45","40.05","92,615","73,32,732.53","660"
"15-Dec-2020","EQ","78.09","78.54","77.61","77.89","78.53","78.50","78.21","79.30","40.05","66,179","51,75,861.42","473"
"14-Dec-2020","EQ","78.00","78.37","77.56","77.55","77.97","77.89","78.04","79.30","40.05","1,10,716","86,40,329.97","600"
"11-Dec-2020","EQ","77.99","78.19","77.23","77.23","77.78","77.55","77.76","79.30","40.05","83,554","64,97,411.78","554"
"10-Dec-2020","EQ","78.23","78.23","76.61","78.23","77.68","77.23","77.39","79.30","40.05","69,701","53,94,404.20","555"
"09-Dec-2020","EQ","77.49","78.76","76.53","77.49","78.30","78.23","78.21","79.30","40.05","1,16,757","91,31,680.41","663"
"08-Dec-2020","EQ","77.64","78.59","76.97","77.64","77.31","77.49","77.32","79.30","40.05","9,41,667","7,28,08,290.95","900"
"07-Dec-2020","EQ","76.97","77.91","76.97","76.97","77.65","77.64","77.67","79.30","40.05","97,704","75,88,688.83","2,121"
"04-Dec-2020","EQ","76.58","77.37","76.04","76.58","76.99","76.97","76.95","79.30","40.05","50,904","39,17,007.51","672"
"03-Dec-2020","EQ","77.98","77.98","76.30","76.31","76.74","76.58","76.67","79.30","40.05","45,782","35,10,148.45","623"
"02-Dec-2020","EQ","76.10","77.00","74.76","76.03","76.49","76.31","76.17","79.30","40.05","78,798","60,02,273.50","990"
"01-Dec-2020","EQ","74.98","77.00","74.00","74.31","76.05","76.03","75.94","79.30","40.05","1,38,872","1,05,46,530.32","1,319"
"27-Nov-2020","EQ","73.50","74.98","73.30","73.21","74.50","74.31","74.58","79.30","40.05","1,46,363","1,09,15,402.77","715"
"26-Nov-2020","EQ","72.70","73.45","72.43","72.70","73.45","73.21","72.74","79.30","40.05","2,03,605","1,48,10,334.00","651"
"25-Nov-2020","EQ","73.75","74.29","72.33","73.75","73.32","72.70","73.52","79.30","40.05","52,978","38,95,030.25","579"
"24-Nov-2020","EQ","73.50","74.10","73.30","73.55","73.90","73.75","73.70","79.30","40.05","44,964","33,14,041.84","838"
"23-Nov-2020","EQ","72.91","73.70","72.80","72.91","73.53","73.55","73.39","79.30","40.05","30,555","22,42,396.56","535"
"20-Nov-2020","EQ","72.79","73.50","72.00","72.05","73.50","72.91","72.50","79.30","40.05","36,480","26,44,680.39","1,192"
"19-Nov-2020","EQ","73.23","73.49","71.65","72.22","72.10","72.05","72.44","79.30","40.05","73,672","53,36,753.33","649"
"18-Nov-2020","EQ","70.95","72.97","70.80","70.86","72.37","72.22","72.03","79.30","40.05","46,124","33,22,399.48","632"
"17-Nov-2020","EQ","71.10","71.10","70.40","70.97","70.80","70.86","70.76","79.30","40.05","33,841","23,94,443.00","708"
"14-Nov-2020","EQ","70.50","71.00","69.70","69.79","71.00","70.97","70.71","79.30","40.05","8,493","6,00,572.74","301"
"13-Nov-2020","EQ","68.90","70.00","68.50","68.77","70.00","69.79","69.43","79.30","40.05","38,271","26,57,275.98","426"
"12-Nov-2020","EQ","69.00","69.35","68.05","68.97","68.90","68.77","68.88","79.30","40.05","31,084","21,41,103.77","544"
"11-Nov-2020","EQ","68.11","69.40","68.11","68.24","69.00","68.97","68.61","79.30","40.05","5,07,077","3,47,90,610.99","606"
"10-Nov-2020","EQ","68.50","68.95","68.00","68.49","68.20","68.24","68.46","79.30","40.05","52,114","35,67,467.94","505"
"09-Nov-2020","EQ","70.59","70.59","67.50","68.23","68.48","68.49","68.38","79.30","40.05","83,737","57,25,792.91","638"
"06-Nov-2020","EQ","67.80","68.98","67.32","67.27","68.65","68.23","68.06","79.30","40.05","54,793","37,29,282.91","438"
"05-Nov-2020","EQ","68.16","68.50","66.26","66.58","67.27","67.27","67.57","79.30","40.05","78,589","53,10,156.67","1,529"
"04-Nov-2020","EQ","66.00","67.00","65.03","66.16","66.35","66.58","66.37","79.30","40.05","80,245","53,25,648.90","417"
"03-Nov-2020","EQ","65.60","66.69","65.43","65.34","66.00","66.16","66.15","79.30","40.05","35,801","23,68,115.02","253"
"02-Nov-2020","EQ","65.20","66.00","64.75","65.09","65.19","65.34","65.64","79.30","40.05","18,839","12,36,649.18","334"
"30-Oct-2020","EQ","64.98","65.95","64.74","64.98","65.34","65.09","65.20","79.30","40.05","32,382","21,11,170.19","295"
"29-Oct-2020","EQ","65.00","65.33","64.77","65.38","64.90","64.98","64.96","79.30","40.05","1,15,031","74,72,549.17","281"
"28-Oct-2020","EQ","66.35","67.00","64.90","65.91","65.62","65.38","65.65","79.30","40.05","2,85,467","1,87,41,642.74","245"
"27-Oct-2020","EQ","66.23","66.29","64.84","65.33","66.28","65.91","66.04","79.30","40.05","2,27,643","1,50,33,258.33","263"
"26-Oct-2020","EQ","67.00","67.00","65.02","66.38","65.07","65.33","65.64","79.30","40.05","53,819","35,32,785.73","437"
"23-Oct-2020","EQ","65.50","66.60","65.50","65.38","66.37","66.38","66.48","79.30","40.05","4,21,683","2,80,32,761.88","227"
"22-Oct-2020","EQ","66.00","66.00","64.88","65.31","65.48","65.38","65.46","79.30","40.05","62,978","41,22,428.15","219"
"21-Oct-2020","EQ","65.50","66.00","64.80","64.95","65.07","65.31","65.14","79.30","40.05","51,359","33,45,604.06","318"
"20-Oct-2020","EQ","65.34","65.37","64.50","64.99","65.35","64.95","65.16","79.30","40.05","55,126","35,92,195.27","928"
"19-Oct-2020","EQ","65.50","65.50","64.16","64.55","65.40","64.99","64.73","79.30","40.05","1,06,226","68,75,999.09","345"
"16-Oct-2020","EQ","64.93","65.00","63.60","63.64","64.57","64.55","64.36","79.30","40.05","91,855","59,11,340.57","215"
"15-Oct-2020","EQ","65.00","65.58","63.50","64.85","63.50","63.64","64.30","79.30","40.05","46,355","29,80,529.01","336"
"14-Oct-2020","EQ","65.12","65.50","64.60","65.77","64.92","64.85","64.72","79.30","40.05","1,35,234","87,52,682.43","273"
"13-Oct-2020","EQ","67.22","67.22","64.35","65.09","65.12","65.77","65.07","79.30","40.05","61,102","39,75,932.13","450"
"12-Oct-2020","EQ","67.50","67.50","64.63","65.69","65.33","65.09","65.33","79.30","40.05","46,230","30,20,184.26","401"
"09-Oct-2020","EQ","65.70","66.44","65.42","65.68","65.98","65.69","65.69","79.30","40.05","1,09,064","71,64,058.90","315"
"08-Oct-2020","EQ","66.00","66.00","64.83","65.91","65.07","65.68","65.72","79.30","40.05","3,21,041","2,10,97,672.29","368"
"07-Oct-2020","EQ","66.17","67.25","65.50","66.17","65.67","65.91","65.84","79.30","40.05","1,51,191","99,53,953.15","328"
"06-Oct-2020","EQ","66.70","66.70","65.13","65.72","66.45","66.17","66.00","79.30","40.05","59,850","39,50,374.49","276"
"05-Oct-2020","EQ","67.50","67.50","65.33","65.76","65.97","65.72","65.70","79.30","40.05","14,52,756","9,54,51,952.13","1,699"
"01-Oct-2020","EQ","65.01","65.99","65.01","65.14","65.35","65.76","65.71","79.30","40.05","36,750","24,14,786.91","307"
"30-Sep-2020","EQ","64.99","65.68","64.35","65.03","65.20","65.14","65.29","79.30","40.05","17,919","11,69,949.95","258"
"29-Sep-2020","EQ","64.99","65.98","64.80","64.99","65.00","65.03","65.28","79.30","40.05","10,773","7,03,273.00","197"
"28-Sep-2020","EQ","63.58","65.90","59.00","63.58","65.10","64.99","65.01","79.30","40.05","35,187","22,87,526.84","332"
"25-Sep-2020","EQ","63.00","63.97","62.03","62.75","63.48","63.58","62.85","79.30","40.05","99,118","62,29,853.34","336"
"24-Sep-2020","EQ","63.00","64.00","61.53","63.56","63.01","62.75","61.96","79.30","40.05","2,02,855","1,25,68,991.31","566"
"23-Sep-2020","EQ","63.95","64.14","62.70","63.88","63.50","63.56","63.44","79.30","40.05","17,984","11,40,925.32","397"
"22-Sep-2020","EQ","64.58","64.94","62.29","64.53","63.99","63.88","63.46","79.30","40.05","62,437","39,62,193.07","550"
"21-Sep-2020","EQ","67.98","67.98","64.17","66.91","64.27","64.53","65.37","79.30","40.05","2,71,299","1,77,34,232.98","1,450"
"18-Sep-2020","EQ","67.35","67.59","66.71","67.04","66.97","66.91","67.21","79.30","40.05","2,14,502","1,44,16,948.95","329"
"17-Sep-2020","EQ","67.15","67.49","66.59","67.27","67.49","67.04","67.23","79.30","40.05","2,27,874","1,53,20,206.45","380"
"16-Sep-2020","EQ","67.25","69.00","66.90","67.22","67.40","67.27","67.10","79.30","40.05","3,33,715","2,23,92,533.62","496"
"15-Sep-2020","EQ","66.46","68.25","66.46","66.68","67.15","67.22","67.24","79.30","40.05","7,32,980","4,92,84,748.78","590"
"14-Sep-2020","EQ","66.82","67.50","65.00","64.26","67.45","66.68","66.61","79.30","40.05","7,36,721","4,90,76,614.89","945"
"11-Sep-2020","EQ","67.25","67.25","64.03","63.98","64.26","64.26","64.29","79.30","40.05","9,770","6,28,078.91","261"
"10-Sep-2020","EQ","64.00","64.70","63.42","63.29","64.18","63.98","64.01","79.30","40.05","18,523","11,85,737.91","265"
"09-Sep-2020","EQ","66.98","66.98","62.26","64.06","63.62","63.29","62.97","79.30","40.05","6,75,656","4,25,48,209.38","420"
"08-Sep-2020","EQ","68.56","68.56","63.85","64.82","64.05","64.06","64.65","79.30","40.05","21,895","14,15,427.21","314"
"07-Sep-2020","EQ","64.77","65.49","63.73","65.08","64.85","64.82","64.62","79.30","40.05","53,442","34,53,539.57","1,555"
"04-Sep-2020","EQ","65.85","66.30","63.73","66.16","65.10","65.08","65.61","79.30","40.05","49,509","32,48,292.64","361"
"03-Sep-2020","EQ","66.56","66.56","65.48","65.48","66.39","66.16","65.95","79.30","40.05","21,135","13,93,889.75","339"
"02-Sep-2020","EQ","66.40","66.49","64.40","64.41","66.49","65.48","65.03","79.30","40.05","52,851","34,36,674.81","337"
"01-Sep-2020","EQ","65.10","66.00","63.50","64.62","64.36","64.41","64.34","79.30","40.05","10,50,579","6,75,97,541.61","506"
