"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"24-Feb-2025","EQ","435.00","435.70","419.05","438.20","421.85","422.85","426.98","526.95","249.50","64,86,110","2,76,94,10,714.90","1,06,344"
"21-Feb-2025","EQ","435.25","442.25","432.60","433.50","436.40","438.20","438.00","526.95","249.50","1,18,56,575","5,19,32,15,869.70","1,74,327"
"20-Feb-2025","EQ","422.90","435.50","422.05","423.50","435.35","433.50","430.47","526.95","249.50","1,02,18,019","4,39,85,12,501.85","99,434"
"19-Feb-2025","EQ","416.10","427.40","414.00","418.20","424.70","423.50","423.69","526.95","249.50","93,89,191","3,97,80,85,622.20","1,05,851"
"18-Feb-2025","EQ","418.90","420.00","405.00","415.15","416.50","418.20","411.98","526.95","249.50","93,47,116","3,85,08,34,119.05","1,29,797"
"17-Feb-2025","EQ","413.35","415.90","401.40","413.35","415.00","415.15","408.62","526.95","249.50","93,51,334","3,82,11,18,541.55","1,46,797"
"14-Feb-2025","EQ","429.80","432.00","408.45","424.55","411.50","413.35","416.84","526.95","249.50","1,02,05,699","4,25,41,38,470.95","1,41,017"
"13-Feb-2025","EQ","425.00","431.80","421.05","421.90","424.35","424.55","426.62","526.95","249.50","52,55,713","2,24,22,17,637.15","71,524"
"12-Feb-2025","EQ","421.45","426.70","412.25","421.45","422.40","421.90","420.44","526.95","249.50","88,68,601","3,72,86,73,449.90","1,08,537"
"11-Feb-2025","EQ","422.85","435.55","420.30","435.80","421.30","421.45","426.88","526.95","249.50","77,28,184","3,29,89,92,481.40","96,419"
"10-Feb-2025","EQ","454.00","454.00","433.60","455.80","435.75","435.80","437.34","526.95","249.50","1,02,12,102","4,46,61,66,895.45","1,21,023"
"07-Feb-2025","EQ","443.75","456.90","441.70","443.75","455.50","455.80","452.08","526.95","249.50","85,80,933","3,87,92,30,430.10","1,09,720"
"06-Feb-2025","EQ","445.10","450.25","442.30","444.45","443.55","443.75","445.35","526.95","249.50","54,75,073","2,43,83,06,904.15","62,544"
