"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"03-Jan-2025","EQ","523.00","532.25","518.05","521.80","519.00","520.45","524.81","895.85","432.00","29,65,056","1,55,60,81,480.15","53,360"
"02-Jan-2025","EQ","529.00","529.80","520.00","526.65","521.55","521.80","524.09","895.85","432.00","20,56,552","1,07,78,26,456.20","44,369"
"01-Jan-2025","EQ","531.00","534.35","525.00","529.45","525.50","526.65","528.83","895.85","432.00","30,63,854","1,62,02,46,566.60","53,929"
