"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"12-Sep-2024","EQ","1,333.00","1,380.00","1,333.00","1,327.60","1,370.00","1,370.45","1,360.36","1,444.90","979.95","3,81,371","51,88,03,181.75","26,711"
"11-Sep-2024","EQ","1,354.80","1,363.05","1,322.50","1,346.00","1,330.00","1,327.60","1,342.76","1,444.90","979.95","2,76,293","37,09,94,503.60","21,896"
"10-Sep-2024","EQ","1,372.60","1,385.40","1,343.00","1,377.00","1,344.05","1,346.00","1,356.17","1,444.90","979.95","4,00,049","54,25,32,996.60","25,764"
"09-Sep-2024","EQ","1,357.90","1,392.95","1,332.50","1,345.80","1,376.50","1,377.00","1,370.91","1,444.90","979.95","12,29,198","1,68,51,24,389.80","66,464"
"06-Sep-2024","EQ","1,298.00","1,351.50","1,295.15","1,297.50","1,348.00","1,345.80","1,333.69","1,444.90","979.95","10,63,273","1,41,80,72,555.75","55,318"
"05-Sep-2024","EQ","1,288.00","1,321.25","1,285.30","1,285.10","1,298.50","1,297.50","1,303.44","1,444.90","979.95","3,79,609","49,47,97,458.80","21,047"
"04-Sep-2024","EQ","1,252.05","1,289.50","1,252.05","1,274.50","1,285.75","1,285.10","1,280.51","1,444.90","979.95","2,18,490","27,97,79,545.30","18,155"
"03-Sep-2024","EQ","1,274.00","1,283.10","1,263.85","1,272.45","1,278.50","1,274.50","1,273.98","1,444.90","979.95","1,49,350","19,02,68,364.75","15,832"
"02-Sep-2024","EQ","1,279.00","1,286.70","1,266.40","1,268.95","1,273.30","1,272.45","1,276.14","1,444.90","979.95","1,49,455","19,07,25,054.60","16,979"
"30-Aug-2024","EQ","1,271.30","1,311.00","1,265.05","1,266.50","1,275.00","1,268.95","1,288.55","1,444.90","979.95","6,35,369","81,87,04,427.60","35,274"
"29-Aug-2024","EQ","1,283.30","1,289.75","1,260.05","1,274.10","1,270.00","1,266.50","1,273.54","1,444.90","979.95","1,85,827","23,66,57,732.80","19,611"
"28-Aug-2024","EQ","1,273.80","1,295.00","1,270.45","1,267.95","1,277.75","1,274.10","1,283.77","1,444.90","979.95","3,32,938","42,74,16,718.25","34,925"
"27-Aug-2024","EQ","1,281.05","1,287.95","1,264.00","1,280.25","1,270.20","1,267.95","1,275.19","1,444.90","979.95","2,40,527","30,67,17,335.60","19,225"
"26-Aug-2024","EQ","1,274.80","1,289.00","1,261.25","1,264.40","1,279.80","1,280.25","1,277.51","1,444.90","979.95","3,84,779","49,15,57,390.90","26,400"
"23-Aug-2024","EQ","1,270.80","1,278.85","1,260.00","1,268.95","1,267.00","1,264.40","1,268.11","1,444.90","979.95","2,18,702","27,73,38,615.50","20,423"
"22-Aug-2024","EQ","1,265.00","1,280.05","1,238.05","1,256.60","1,270.00","1,268.95","1,266.35","1,444.90","979.95","5,93,482","75,15,58,361.60","31,177"
"21-Aug-2024","EQ","1,190.00","1,270.00","1,187.20","1,180.40","1,261.00","1,256.60","1,233.74","1,444.90","979.95","7,82,820","96,57,94,188.05","44,806"
"20-Aug-2024","EQ","1,194.80","1,194.80","1,177.35","1,187.40","1,179.95","1,180.40","1,181.41","1,444.90","979.95","2,13,373","25,20,81,192.80","17,511"
"19-Aug-2024","EQ","1,197.75","1,197.80","1,171.00","1,183.40","1,185.00","1,187.40","1,178.83","1,444.90","979.95","3,54,726","41,81,63,068.75","23,991"
