"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"31-Dec-2020","EQ","255.00","255.40","246.00","253.80","247.90","246.90","249.40","276.00","46.70","9,09,027","22,67,07,308.90","17,736"
"30-Dec-2020","EQ","252.00","257.00","246.05","251.25","253.35","253.80","251.95","276.00","46.70","10,57,293","26,63,87,379.80","18,920"
"29-Dec-2020","EQ","249.80","256.40","246.20","247.60","250.95","251.25","251.36","276.00","46.70","16,75,597","42,11,74,816.75","30,220"
"28-Dec-2020","EQ","256.90","260.00","246.00","254.70","247.50","247.60","251.07","276.00","46.70","18,72,947","47,02,42,974.40","33,129"
"24-Dec-2020","EQ","263.00","276.00","251.45","261.70","254.10","254.70","259.84","276.00","46.70","38,27,784","99,46,12,788.90","76,301"
"23-Dec-2020","EQ","233.40","267.00","233.00","232.80","259.50","261.70","253.46","267.00","46.70","1,09,35,764","2,77,17,93,154.80","1,90,980"
"22-Dec-2020","EQ","208.40","236.90","205.55","201.90","230.00","232.80","223.98","236.90","46.70","77,60,522","1,73,81,86,795.50","1,09,516"
"21-Dec-2020","EQ","214.20","226.00","195.05","207.15","200.00","201.90","215.35","226.00","46.70","56,91,551","1,22,56,63,584.95","81,851"
"18-Dec-2020","EQ","200.95","217.95","196.90","200.95","206.50","207.15","206.59","217.95","46.70","75,79,755","1,56,59,01,618.35","59,602"
"17-Dec-2020","EQ","203.90","205.75","198.50","203.20","201.00","200.95","202.68","210.40","46.70","5,66,464","11,48,08,655.40","9,791"
"16-Dec-2020","EQ","201.70","205.90","198.50","199.95","202.65","203.20","201.97","210.40","46.70","11,34,431","22,91,19,554.85","14,975"
"15-Dec-2020","EQ","197.50","201.75","194.15","197.15","200.00","199.95","198.59","210.40","46.70","5,97,646","11,86,87,333.35","11,511"
"14-Dec-2020","EQ","201.90","202.20","196.00","200.60","197.95","197.15","199.06","210.40","46.70","5,92,266","11,78,97,979.05","12,349"
"11-Dec-2020","EQ","206.45","207.90","197.00","205.40","200.10","200.60","201.95","210.40","46.70","11,73,031","23,68,92,830.75","19,178"
"10-Dec-2020","EQ","207.90","207.90","199.15","206.25","204.70","205.40","204.65","210.40","46.70","51,70,589","1,05,81,57,088.80","24,040"
"09-Dec-2020","EQ","205.00","208.70","201.50","201.00","205.50","206.25","204.76","210.40","46.70","19,13,277","39,17,66,432.50","37,443"
"08-Dec-2020","EQ","193.50","202.50","192.95","192.05","200.55","201.00","198.80","210.40","46.70","24,62,531","48,95,54,893.40","38,072"
"07-Dec-2020","EQ","189.95","193.50","188.50","188.25","192.00","192.05","191.62","210.40","46.70","7,73,973","14,83,10,876.65","15,118"
"04-Dec-2020","EQ","189.80","191.05","185.00","188.05","187.85","188.25","188.26","210.40","46.70","8,57,621","16,14,59,516.05","13,663"
"03-Dec-2020","EQ","191.00","194.80","186.60","190.45","188.40","188.05","188.85","210.40","46.70","8,94,433","16,89,13,219.30","17,097"
"02-Dec-2020","EQ","195.00","196.00","189.50","193.25","191.20","190.45","191.78","210.40","46.70","5,49,409","10,53,66,797.95","9,110"
"01-Dec-2020","EQ","198.50","199.95","193.00","197.60","193.90","193.25","194.96","210.40","46.70","7,11,634","13,87,37,386.85","16,023"
"27-Nov-2020","EQ","186.10","200.00","185.30","186.15","198.05","197.60","195.92","210.40","46.70","24,50,095","48,00,11,416.20","27,001"
"26-Nov-2020","EQ","188.90","188.90","183.20","187.95","186.15","186.15","185.08","210.40","46.70","3,56,288","6,59,41,488.75","6,861"
"25-Nov-2020","EQ","194.80","194.80","187.00","193.05","188.40","187.95","189.70","210.40","46.70","4,23,966","8,04,26,722.10","8,017"
"24-Nov-2020","EQ","195.00","198.20","189.30","193.00","193.70","193.05","193.65","210.40","46.70","8,45,263","16,36,87,209.45","14,305"
"23-Nov-2020","EQ","184.20","198.00","183.00","182.80","193.00","193.00","192.74","210.40","46.70","22,24,476","42,87,53,632.30","32,379"
"20-Nov-2020","EQ","184.70","184.75","177.20","183.25","183.45","182.80","182.56","210.40","46.70","4,54,651","8,30,03,133.45","10,613"
"19-Nov-2020","EQ","185.00","189.70","181.50","185.05","183.00","183.25","186.33","210.40","46.70","8,34,295","15,54,52,604.10","14,222"
"18-Nov-2020","EQ","183.85","185.50","182.45","183.40","185.40","185.05","184.80","210.40","46.70","5,91,307","10,92,75,914.55","12,949"
"17-Nov-2020","EQ","183.00","186.80","180.10","181.90","183.00","183.40","183.64","210.40","46.70","8,98,493","16,50,03,679.20","13,597"
"14-Nov-2020","EQ","182.40","183.10","180.00","181.35","181.60","181.90","182.10","210.40","46.70","1,26,790","2,30,88,745.45","2,751"
"13-Nov-2020","EQ","177.00","182.20","175.10","177.00","181.90","181.35","180.32","210.40","46.70","4,85,846","8,76,05,824.25","8,756"
"12-Nov-2020","EQ","179.90","182.00","176.10","178.65","177.00","177.00","179.02","210.40","46.70","5,28,467","9,46,04,873.10","8,690"
"11-Nov-2020","EQ","179.50","181.20","178.25","177.30","178.35","178.65","179.61","210.40","46.70","8,82,699","15,85,43,331.50","19,467"
"10-Nov-2020","EQ","185.80","185.80","176.50","184.25","177.45","177.30","179.85","210.40","46.70","11,74,608","21,12,49,369.85","22,839"
"09-Nov-2020","EQ","184.00","186.00","180.00","180.80","184.35","184.25","183.15","210.40","46.70","5,36,138","9,81,93,444.75","8,730"
"06-Nov-2020","EQ","183.00","183.45","177.60","186.10","180.70","180.80","181.22","210.40","46.70","10,33,849","18,73,56,033.05","12,707"
"05-Nov-2020","EQ","185.50","188.00","183.40","181.75","187.40","186.10","184.89","210.40","46.70","6,57,781","12,16,15,328.20","9,882"
"04-Nov-2020","EQ","179.00","186.70","179.00","180.65","182.40","181.75","183.71","210.40","46.70","8,25,493","15,16,51,551.50","13,484"
"03-Nov-2020","EQ","178.00","182.25","176.00","174.50","179.85","180.65","178.86","210.40","46.70","4,36,497","7,80,70,856.75","7,173"
"02-Nov-2020","EQ","180.40","182.70","173.15","178.75","177.35","174.50","176.73","210.40","46.70","5,18,850","9,16,94,825.50","8,745"
"30-Oct-2020","EQ","176.00","186.00","176.00","174.65","180.65","178.75","180.55","210.40","46.70","11,02,996","19,91,47,770.25","17,517"
"29-Oct-2020","EQ","180.90","182.15","173.00","184.00","174.90","174.65","177.09","210.40","46.70","12,51,182","22,15,75,905.60","40,589"
