"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"29-Dec-2023","EQ","1,033.15","1,043.25","1,024.40","1,036.70","1,030.00","1,032.20","1,032.66","1,045.95","735.80","46,31,749","4,78,30,23,734.80","2,38,740"
"28-Dec-2023","EQ","1,023.90","1,041.95","1,022.20","1,021.20","1,037.50","1,036.70","1,031.76","1,045.95","735.80","52,88,328","5,45,62,90,114.85","1,79,578"
"27-Dec-2023","EQ","1,000.00","1,024.05","998.00","999.85","1,020.05","1,021.20","1,013.91","1,045.95","735.80","47,91,379","4,85,80,18,548.75","1,36,464"
"26-Dec-2023","EQ","995.00","1,002.50","989.65","989.55","1,000.00","999.85","998.13","1,045.95","735.80","24,60,643","2,45,60,39,268.45","1,07,740"
"22-Dec-2023","EQ","981.90","998.95","975.55","977.90","989.65","989.55","990.12","1,045.95","735.80","46,05,120","4,55,96,29,305.35","1,83,671"
"21-Dec-2023","EQ","968.00","981.55","960.00","971.55","979.80","977.90","972.82","1,045.95","735.80","42,94,277","4,17,75,39,210.10","1,55,228"
"20-Dec-2023","EQ","992.90","993.65","969.00","988.45","971.25","971.55","981.68","1,045.95","735.80","39,90,591","3,91,74,68,526.05","1,63,278"
"19-Dec-2023","EQ","995.45","997.95","985.90","990.25","987.10","988.45","992.86","1,045.95","735.80","39,12,964","3,88,50,37,793.60","1,23,325"
"18-Dec-2023","EQ","995.00","998.80","982.15","992.55","992.00","990.25","988.52","1,045.95","735.80","57,50,263","5,68,42,26,510.15","1,32,964"
"15-Dec-2023","EQ","999.65","1,010.85","988.25","1,005.20","994.25","992.55","995.66","1,045.95","735.80","1,01,19,597","10,07,56,81,422.20","2,10,532"
"14-Dec-2023","EQ","1,006.00","1,011.20","999.15","999.90","1,008.00","1,005.20","1,005.11","1,045.95","735.80","65,41,673","6,57,50,98,202.30","2,08,023"
"13-Dec-2023","EQ","993.20","1,002.00","991.50","995.25","998.50","999.90","997.80","1,045.95","735.80","41,53,219","4,14,40,65,266.70","1,19,877"
"12-Dec-2023","EQ","999.25","1,000.85","987.00","1,000.85","994.00","995.25","993.73","1,045.95","735.80","71,19,331","7,07,46,61,313.80","1,68,510"
"11-Dec-2023","EQ","996.10","1,004.60","992.05","1,000.25","999.00","1,000.85","997.15","1,045.95","735.80","61,95,119","6,17,74,51,547.35","1,39,274"
"08-Dec-2023","EQ","998.70","1,004.00","991.30","1,000.00","1,002.00","1,000.25","996.53","1,045.95","735.80","66,30,766","6,60,77,62,938.65","1,98,578"
"07-Dec-2023","EQ","1,015.00","1,019.70","998.00","1,024.45","1,000.00","1,000.00","1,004.52","1,045.95","735.80","1,38,05,235","13,86,76,52,281.90","2,00,883"
"06-Dec-2023","EQ","1,029.10","1,035.00","1,013.45","1,031.10","1,023.20","1,024.45","1,021.29","1,045.95","735.80","41,21,251","4,20,89,99,808.40","1,58,159"
